field_device_phone_number,status,role_id
07107764583,allocated,HA-SDE2-ZA-03
07396420961,allocated,HA-SDE2-ZA-04
07749505376,allocated,HA-SDE2-ZA-05
07335846712,allocated,HA-SDE2-ZA-06
07230009128,allocated,HA-SDE2-ZA-07
07626916979,allocated,HA-SDE2-ZA-08
07082546118,allocated,HA-SDE2-ZA-09
07236825793,allocated,HA-SDE2-ZA-10
07499034902,allocated,HA-SED1
07164397216,allocated,HA-SED1-ZA
07766985212,allocated,HA-SED1-ZA-01
07382550702,allocated,HA-SED1-ZA-02
07323239780,allocated,HA-SED1-ZA-03
07119326261,allocated,HA-SED1-ZA-04
07989545959,allocated,HA-SED1-ZA-05
07908850147,allocated,HA-SED1-ZA-06
07910763844,allocated,HA-SED1-ZA-07
07519542734,allocated,HA-SED1-ZA-08
07895996066,allocated,HA-SED1-ZA-09
07206759194,allocated,HA-SED1-ZA-10
07695328569,allocated,HA-SED1-ZB
07291906552,allocated,HA-SED1-ZB-01
07892177932,allocated,HA-SED1-ZB-02
07225553409,allocated,HA-SED1-ZB-03
07424705374,allocated,HA-SED1-ZB-04
07526088805,allocated,HA-SED1-ZB-05
07171704717,allocated,HA-SED1-ZB-06
07148131361,allocated,HA-SED1-ZB-07
07765514758,allocated,HA-SED1-ZB-08
07717891890,allocated,HA-SED1-ZB-09
07917029720,allocated,HA-SED1-ZB-10
07999230392,allocated,HA-SED1-ZC
07153900964,allocated,HA-SED1-ZC-01
07209969816,allocated,HA-SED1-ZC-02
07087190095,allocated,HA-SED1-ZC-03
07563441778,allocated,HA-SED1-ZC-04
07681839081,allocated,HA-SED1-ZC-05
07694598784,allocated,HA-SED1-ZC-06
07021315864,allocated,HA-SED1-ZC-07
07769739196,allocated,HA-SED1-ZC-08
07887163895,allocated,HA-SED1-ZC-09
07797277783,allocated,HA-SED1-ZC-10
07906456697,allocated,HA-SED2
07350296386,allocated,HA-SED2-ZA
07344117877,allocated,HA-SED2-ZA-01
07007269458,allocated,HA-SED2-ZA-02
07302320940,allocated,HA-SED2-ZA-03
07360537687,allocated,HA-SED2-ZA-04
07113930056,allocated,HA-SED2-ZA-05
07090850134,allocated,HA-SED2-ZA-06
07637677005,allocated,HA-SED2-ZA-07
07389506509,allocated,HA-SED2-ZA-08
07952840571,allocated,HA-SED2-ZA-09
07405875760,allocated,HA-SED2-ZA-10
07480726674,allocated,HA-SEG1
07024722538,allocated,HA-SEG1-ZA
07500213245,allocated,HA-SEG1-ZA-01
07921751359,allocated,HA-SEG1-ZA-02
07433677236,allocated,HA-SEG1-ZA-03
07740408982,allocated,HA-SEG1-ZA-04
07541007978,allocated,HA-SEG1-ZA-05
07635700655,allocated,HA-SEG1-ZA-06
07444280670,allocated,HA-SEG1-ZA-07
07831449648,allocated,HA-SEG1-ZA-08
07718377698,allocated,HA-SEG1-ZA-09
07377536735,allocated,HA-SEG1-ZA-10
07837479389,allocated,HA-SEG1-ZB
07600641768,allocated,HA-SEG1-ZB-01
07876699046,allocated,HA-SEG1-ZB-02
07316463546,allocated,HA-SEG1-ZB-03
07803927436,allocated,HA-SEG1-ZB-04
07371820461,allocated,HA-SEG1-ZB-05
07164340928,allocated,HA-SEG1-ZB-06
07255124475,allocated,HA-SEG1-ZB-07
07890686932,allocated,HA-SEG1-ZB-08
07680068924,allocated,HA-SEG1-ZB-09
07742555863,allocated,HA-SEG1-ZB-10
07591068868,allocated,HA-SEG1-ZC
07233597541,allocated,HA-SEG1-ZC-01
07245787510,allocated,HA-SEG1-ZC-02
07536994518,allocated,HA-SEG1-ZC-03
07579562166,allocated,HA-SEG1-ZC-04
07393422211,allocated,HA-SEG1-ZC-05
07750915376,allocated,HA-SEG1-ZC-06
07339244757,allocated,HA-SEG1-ZC-07
07780677541,allocated,HA-SEG1-ZC-08
07974199534,allocated,HA-SEG1-ZC-09
07301658589,allocated,HA-SEG1-ZC-10
07521441361,allocated,HA-SEG2
07339038730,allocated,HA-SEG2-ZA
07023263732,allocated,HA-SEG2-ZA-01
07483806791,allocated,HA-SEG2-ZA-02
07370298130,allocated,HA-SEG2-ZA-03
07076205096,allocated,HA-SEG2-ZA-04
07131233040,allocated,HA-SEG2-ZA-05
07320621190,allocated,HA-SEG2-ZA-06
07592964681,allocated,HA-SEG2-ZA-07
07572740253,allocated,HA-SEG2-ZA-08
07698257696,allocated,HA-SEG2-ZA-09
07203379716,allocated,HA-SEG2-ZA-10
07367557691,allocated,HA-SEL1
07692253534,allocated,HA-SEL1-ZA
07236375254,allocated,HA-SEL1-ZA-01
07174274541,allocated,HA-SEL1-ZA-02
07139190428,allocated,HA-SEL1-ZA-03
07121197667,allocated,HA-SEL1-ZA-04
07489909097,allocated,HA-SEL1-ZA-05
07794793931,allocated,HA-SEL1-ZA-06
07288130356,allocated,HA-SEL1-ZA-07
07067767996,allocated,HA-SEL1-ZA-08
07575796950,allocated,HA-SEL1-ZA-09
07288233557,allocated,HA-SEL1-ZA-10
07391929031,allocated,HA-SEL1-ZB
07212904283,allocated,HA-SEL1-ZB-01
07516460125,allocated,HA-SEL1-ZB-02
07052788014,allocated,HA-SEL1-ZB-03
07277615186,allocated,HA-SEL1-ZB-04
07072583341,allocated,HA-SEL1-ZB-05
07911606846,allocated,HA-SEL1-ZB-06
07937729720,allocated,HA-SEL1-ZB-07
07962976617,allocated,HA-SEL1-ZB-08
07283470636,allocated,HA-SEL1-ZB-09
07642012355,allocated,HA-SEL1-ZB-10
07896063106,allocated,HA-SEL1-ZC
07385427596,allocated,HA-SEL1-ZC-01
07852174390,allocated,HA-SEL1-ZC-02
07685602754,allocated,HA-SEL1-ZC-03
07753169830,allocated,HA-SEL1-ZC-04
07282528082,allocated,HA-SEL1-ZC-05
07737657602,allocated,HA-SEL1-ZC-06
07082604019,allocated,HA-SEL1-ZC-07
07109061354,allocated,HA-SEL1-ZC-08
07902711245,allocated,HA-SEL1-ZC-09
07037613094,allocated,HA-SEL1-ZC-10
07506636015,allocated,HA-SEL2
07733733777,allocated,HA-SEL2-ZA
07117541776,allocated,HA-SEL2-ZA-01
07811904093,allocated,HA-SEL2-ZA-02
07097038003,allocated,HA-SEL2-ZA-03
07951567249,allocated,HA-SEL2-ZA-04
07898606115,allocated,HA-SEL2-ZA-05
07950728326,allocated,HA-SEL2-ZA-06
07016446389,allocated,HA-SEL2-ZA-07
07730674499,allocated,HA-SEL2-ZA-08
07793621008,allocated,HA-SEL2-ZA-09
07262343873,allocated,HA-SEL2-ZA-10
07675026136,allocated,HA-SEV1
07741286923,allocated,HA-SEV1-ZA
07401630817,allocated,HA-SEV1-ZA-01
07652294988,allocated,HA-SEV1-ZA-02
07162239531,allocated,HA-SEV1-ZA-03
07261496276,allocated,HA-SEV1-ZA-04
07609306479,allocated,HA-SEV1-ZA-05
07406011645,allocated,HA-SEV1-ZA-06
07358027935,allocated,HA-SEV1-ZA-07
07621939577,allocated,HA-SEV1-ZA-08
07202382976,allocated,HA-SEV1-ZA-09
07676113265,allocated,HA-SEV1-ZA-10
07362302213,allocated,HA-SEV1-ZB
07392153861,allocated,HA-SEV1-ZB-01
07939378669,allocated,HA-SEV1-ZB-02
07962492376,allocated,HA-SEV1-ZB-03
07224380484,allocated,HA-SEV1-ZB-04
07417764806,allocated,HA-SEV1-ZB-05
07150351278,allocated,HA-SEV1-ZB-06
07312331875,allocated,HA-SEV1-ZB-07
07368543740,allocated,HA-SEV1-ZB-08
07729756282,allocated,HA-SEV1-ZB-09
07601338259,allocated,HA-SEV1-ZB-10
07211743137,allocated,HA-SEV1-ZC
07124326734,allocated,HA-SEV1-ZC-01
07730776086,allocated,HA-SEV1-ZC-02
07501238191,allocated,HA-SEV1-ZC-03
07994459870,allocated,HA-SEV1-ZC-04
07916929618,allocated,HA-SEV1-ZC-05
07275664652,allocated,HA-SEV1-ZC-06
07428814127,allocated,HA-SEV1-ZC-07
07564486617,allocated,HA-SEV1-ZC-08
07380065317,allocated,HA-SEV1-ZC-09
07601220964,allocated,HA-SEV1-ZC-10
07552004637,allocated,HA-SEV2
07101675456,allocated,HA-SEV2-ZA
07895308521,allocated,HA-SEV2-ZA-01
07244329839,allocated,HA-SEV2-ZA-02
07590357413,allocated,HA-SEV2-ZA-03
07567939608,allocated,HA-SEV2-ZA-04
07930287939,allocated,HA-SEV2-ZA-05
07475041019,allocated,HA-SEV2-ZA-06
07247420303,allocated,HA-SEV2-ZA-07
07005512801,allocated,HA-SEV2-ZA-08
07794970190,allocated,HA-SEV2-ZA-09
07912718056,allocated,HA-SEV2-ZA-10
07792952740,allocated,HA-SFK1
07316169571,allocated,HA-SFK1-ZA
07663347969,allocated,HA-SFK1-ZA-01
07932943794,allocated,HA-SFK1-ZA-02
07431334136,allocated,HA-SFK1-ZA-03
07504709591,allocated,HA-SFK1-ZA-04
07771817984,allocated,HA-SFK1-ZA-05
07032307295,allocated,HA-SFK1-ZA-06
07935841090,allocated,HA-SFK1-ZA-07
07393172970,allocated,HA-SFK1-ZA-08
07777512642,allocated,HA-SFK1-ZA-09
07878933911,allocated,HA-SFK1-ZA-10
07742733244,allocated,HA-SFK1-ZB
07036267974,allocated,HA-SFK1-ZB-01
07807311855,allocated,HA-SFK1-ZB-02
07048989454,allocated,HA-SFK1-ZB-03
07183144761,allocated,HA-SFK1-ZB-04
07883140751,allocated,HA-SFK1-ZB-05
07586397014,allocated,HA-SFK1-ZB-06
07946307246,allocated,HA-SFK1-ZB-07
07493578768,allocated,HA-SFK1-ZB-08
07043177772,allocated,HA-SFK1-ZB-09
07648256435,allocated,HA-SFK1-ZB-10
07229442007,allocated,HA-SFK1-ZC
07759167525,allocated,HA-SFK1-ZC-01
07536068783,allocated,HA-SFK1-ZC-02
07061210500,allocated,HA-SFK1-ZC-03
07877574666,allocated,HA-SFK1-ZC-04
07768684962,allocated,HA-SFK1-ZC-05
07050778206,allocated,HA-SFK1-ZC-06
07029559772,allocated,HA-SFK1-ZC-07
07222818684,allocated,HA-SFK1-ZC-08
07834181401,allocated,HA-SFK1-ZC-09
07037537711,allocated,HA-SFK1-ZC-10
07809043764,allocated,HA-SFK2
07697556806,allocated,HA-SFK2-ZA
07355177855,allocated,HA-SFK2-ZA-01
07423615117,allocated,HA-SFK2-ZA-02
07838664474,allocated,HA-SFK2-ZA-03
07294187959,allocated,HA-SFK2-ZA-04
07726617590,allocated,HA-SFK2-ZA-05
07483025495,allocated,HA-SFK2-ZA-06
07912052041,allocated,HA-SFK2-ZA-07
07512857187,allocated,HA-SFK2-ZA-08
07114180687,allocated,HA-SFK2-ZA-09
07651600415,allocated,HA-SFK2-ZA-10
07733757771,allocated,HA-SFT1
07489760745,allocated,HA-SFT1-ZA
07963003316,allocated,HA-SFT1-ZA-01
07601993327,allocated,HA-SFT1-ZA-02
07819087473,allocated,HA-SFT1-ZA-03
07844985691,allocated,HA-SFT1-ZA-04
07553637392,allocated,HA-SFT1-ZA-05
07706451985,allocated,HA-SFT1-ZA-06
07020675565,allocated,HA-SFT1-ZA-07
07236994327,allocated,HA-SFT1-ZA-08
07842540355,allocated,HA-SFT1-ZA-09
07271199733,allocated,HA-SFT1-ZA-10
07525914424,allocated,HA-SFT1-ZB
07320702144,allocated,HA-SFT1-ZB-01
07934646892,allocated,HA-SFT1-ZB-02
07142881936,allocated,HA-SFT1-ZB-03
07886879736,allocated,HA-SFT1-ZB-04
07576132438,allocated,HA-SFT1-ZB-05
07904406823,allocated,HA-SFT1-ZB-06
07353165009,allocated,HA-SFT1-ZB-07
07616660107,allocated,HA-SFT1-ZB-08
07986081581,allocated,HA-SFT1-ZB-09
07834669965,allocated,HA-SFT1-ZB-10
07529192502,allocated,HA-SFT1-ZC
07037280656,allocated,HA-SFT1-ZC-01
07630865866,allocated,HA-SFT1-ZC-02
07963769393,allocated,HA-SFT1-ZC-03
07418694813,allocated,HA-SFT1-ZC-04
07094438719,allocated,HA-SFT1-ZC-05
07890624256,allocated,HA-SFT1-ZC-06
07546890891,allocated,HA-SFT1-ZC-07
07021780136,allocated,HA-SFT1-ZC-08
07354807026,allocated,HA-SFT1-ZC-09
07964420861,allocated,HA-SFT1-ZC-10
07519823430,allocated,HA-SFT2
07198660403,allocated,HA-SFT2-ZA
07824293795,allocated,HA-SFT2-ZA-01
07567529686,allocated,HA-SFT2-ZA-02
07742113587,allocated,HA-SFT2-ZA-03
07500371026,allocated,HA-SFT2-ZA-04
07530838257,allocated,HA-SFT2-ZA-05
07569848566,allocated,HA-SFT2-ZA-06
07703158320,allocated,HA-SFT2-ZA-07
07231614327,allocated,HA-SFT2-ZA-08
07798255913,allocated,HA-SFT2-ZA-09
07737645623,allocated,HA-SFT2-ZA-10
07013299383,allocated,HA-SGC1
07050255533,allocated,HA-SGC1-ZA
07135741196,allocated,HA-SGC1-ZA-01
07064798374,allocated,HA-SGC1-ZA-02
07223626962,allocated,HA-SGC1-ZA-03
07748483499,allocated,HA-SGC1-ZA-04
07362150881,allocated,HA-SGC1-ZA-05
07759836378,allocated,HA-SGC1-ZA-06
07869308374,allocated,HA-SGC1-ZA-07
07513737869,allocated,HA-SGC1-ZA-08
07488118846,allocated,HA-SGC1-ZA-09
07691130062,allocated,HA-SGC1-ZA-10
07579350114,allocated,HA-SGC1-ZB
07724847246,allocated,HA-SGC1-ZB-01
07372600012,allocated,HA-SGC1-ZB-02
07336610157,allocated,HA-SGC1-ZB-03
07815464783,allocated,HA-SGC1-ZB-04
07521070207,allocated,HA-SGC1-ZB-05
07515145824,allocated,HA-SGC1-ZB-06
07921819249,allocated,HA-SGC1-ZB-07
07252124049,allocated,HA-SGC1-ZB-08
07015799394,allocated,HA-SGC1-ZB-09
07807392341,allocated,HA-SGC1-ZB-10
07793901251,allocated,HA-SGC1-ZC
07589735033,allocated,HA-SGC1-ZC-01
07714249346,allocated,HA-SGC1-ZC-02
07784939915,allocated,HA-SGC1-ZC-03
07121377665,allocated,HA-SGC1-ZC-04
07883860063,allocated,HA-SGC1-ZC-05
07954170899,allocated,HA-SGC1-ZC-06
07304413819,allocated,HA-SGC1-ZC-07
07070537512,allocated,HA-SGC1-ZC-08
07540035999,allocated,HA-SGC1-ZC-09
07263502341,allocated,HA-SGC1-ZC-10
07597807743,allocated,HA-SGC2
07539132937,allocated,HA-SGC2-ZA
07376107762,allocated,HA-SGC2-ZA-01
07928343228,allocated,HA-SGC2-ZA-02
07002197831,allocated,HA-SGC2-ZA-03
07892915119,allocated,HA-SGC2-ZA-04
07387397594,allocated,HA-SGC2-ZA-05
07644263384,allocated,HA-SGC2-ZA-06
07272357955,allocated,HA-SGC2-ZA-07
07008417514,allocated,HA-SGC2-ZA-08
07090398707,allocated,HA-SGC2-ZA-09
07261515832,allocated,HA-SGC2-ZA-10
07000611299,allocated,HA-SHA1
07108776724,allocated,HA-SHA1-ZA
07395076267,allocated,HA-SHA1-ZA-01
07151422479,allocated,HA-SHA1-ZA-02
07388651071,allocated,HA-SHA1-ZA-03
07206796016,allocated,HA-SHA1-ZA-04
07354536482,allocated,HA-SHA1-ZA-05
07324049632,allocated,HA-SHA1-ZA-06
07506344939,allocated,HA-SHA1-ZA-07
07970896156,allocated,HA-SHA1-ZA-08
07761592734,allocated,HA-SHA1-ZA-09
07275692140,allocated,HA-SHA1-ZA-10
07144910285,allocated,HA-SHA1-ZB
07843672001,allocated,HA-SHA1-ZB-01
07724255692,allocated,HA-SHA1-ZB-02
07578200109,allocated,HA-SHA1-ZB-03
07367955970,allocated,HA-SHA1-ZB-04
07992058901,allocated,HA-SHA1-ZB-05
07225319840,allocated,HA-SHA1-ZB-06
07517793214,allocated,HA-SHA1-ZB-07
07772415359,allocated,HA-SHA1-ZB-08
07641124530,allocated,HA-SHA1-ZB-09
07515647276,allocated,HA-SHA1-ZB-10
07171209076,allocated,HA-SHA1-ZC
07056702367,allocated,HA-SHA1-ZC-01
07548789000,allocated,HA-SHA1-ZC-02
07297745237,allocated,HA-SHA1-ZC-03
07382308922,allocated,HA-SHA1-ZC-04
07084662994,allocated,HA-SHA1-ZC-05
07012151765,allocated,HA-SHA1-ZC-06
07853507282,allocated,HA-SHA1-ZC-07
07220593763,allocated,HA-SHA1-ZC-08
07116396635,allocated,HA-SHA1-ZC-09
07889360020,allocated,HA-SHA1-ZC-10
07738718509,allocated,HA-SHA2
07208922925,allocated,HA-SHA2-ZA
07139083417,allocated,HA-SHA2-ZA-01
07091410971,allocated,HA-SHA2-ZA-02
07474357971,allocated,HA-SHA2-ZA-03
07804964690,allocated,HA-SHA2-ZA-04
07862428610,allocated,HA-SHA2-ZA-05
07699267908,allocated,HA-SHA2-ZA-06
07464387078,allocated,HA-SHA2-ZA-07
07416408346,allocated,HA-SHA2-ZA-08
07899110351,allocated,HA-SHA2-ZA-09
07744341718,allocated,HA-SHA2-ZA-10
07651623626,allocated,HA-SHE1
07241394593,allocated,HA-SHE1-ZA
07137272356,allocated,HA-SHE1-ZA-01
07571829442,allocated,HA-SHE1-ZA-02
07304349062,allocated,HA-SHE1-ZA-03
07607009065,allocated,HA-SHE1-ZA-04
07636736443,allocated,HA-SHE1-ZA-05
07055033261,allocated,HA-SHE1-ZA-06
07706581950,allocated,HA-SHE1-ZA-07
07651434246,allocated,HA-SHE1-ZA-08
07932320900,allocated,HA-SHE1-ZA-09
07372207366,allocated,HA-SHE1-ZA-10
07027954461,allocated,HA-SHE1-ZB
07441796344,allocated,HA-SHE1-ZB-01
07448680540,allocated,HA-SHE1-ZB-02
07527165472,allocated,HA-SHE1-ZB-03
07677670211,allocated,HA-SHE1-ZB-04
07118694629,allocated,HA-SHE1-ZB-05
07115273316,allocated,HA-SHE1-ZB-06
07836564074,allocated,HA-SHE1-ZB-07
07523113440,allocated,HA-SHE1-ZB-08
07149036250,allocated,HA-SHE1-ZB-09
07806527878,allocated,HA-SHE1-ZB-10
07348959286,allocated,HA-SHE1-ZC
07394344674,allocated,HA-SHE1-ZC-01
07886127660,allocated,HA-SHE1-ZC-02
07286800809,allocated,HA-SHE1-ZC-03
07423089838,allocated,HA-SHE1-ZC-04
07214994979,allocated,HA-SHE1-ZC-05
07421273291,allocated,HA-SHE1-ZC-06
07586256839,allocated,HA-SHE1-ZC-07
07004014665,allocated,HA-SHE1-ZC-08
07825576338,allocated,HA-SHE1-ZC-09
07484827331,allocated,HA-SHE1-ZC-10
07936496640,allocated,HA-SHE2
07668119739,allocated,HA-SHE2-ZA
07096417035,allocated,HA-SHE2-ZA-01
07577305536,allocated,HA-SHE2-ZA-02
07146546469,allocated,HA-SHE2-ZA-03
07751194727,allocated,HA-SHE2-ZA-04
07918562573,allocated,HA-SHE2-ZA-05
07646625819,allocated,HA-SHE2-ZA-06
07542613708,allocated,HA-SHE2-ZA-07
07678263598,allocated,HA-SHE2-ZA-08
07004060334,allocated,HA-SHE2-ZA-09
07926892069,allocated,HA-SHE2-ZA-10
07312388879,allocated,HA-SHF1
07349882162,allocated,HA-SHF1-ZA
07004804793,allocated,HA-SHF1-ZA-01
07197539477,allocated,HA-SHF1-ZA-02
07445195566,allocated,HA-SHF1-ZA-03
07479802204,allocated,HA-SHF1-ZA-04
07166409561,allocated,HA-SHF1-ZA-05
07988215480,allocated,HA-SHF1-ZA-06
07650505436,allocated,HA-SHF1-ZA-07
07897115568,allocated,HA-SHF1-ZA-08
07848460732,allocated,HA-SHF1-ZA-09
07242625386,allocated,HA-SHF1-ZA-10
07372520454,allocated,HA-SHF1-ZB
07679946325,allocated,HA-SHF1-ZB-01
07456169216,allocated,HA-SHF1-ZB-02
07731515669,allocated,HA-SHF1-ZB-03
07282836766,allocated,HA-SHF1-ZB-04
07829560013,allocated,HA-SHF1-ZB-05
07832319033,allocated,HA-SHF1-ZB-06
07132581865,allocated,HA-SHF1-ZB-07
07610085798,allocated,HA-SHF1-ZB-08
07086024893,allocated,HA-SHF1-ZB-09
07172016973,allocated,HA-SHF1-ZB-10
07210562636,allocated,HA-SHF1-ZC
07363801475,allocated,HA-SHF1-ZC-01
07857093012,allocated,HA-SHF1-ZC-02
07712157537,allocated,HA-SHF1-ZC-03
07314424476,allocated,HA-SHF1-ZC-04
07407755105,allocated,HA-SHF1-ZC-05
07648915101,allocated,HA-SHF1-ZC-06
07747727871,allocated,HA-SHF1-ZC-07
07106819796,allocated,HA-SHF1-ZC-08
07290918176,allocated,HA-SHF1-ZC-09
07814651912,allocated,HA-SHF1-ZC-10
07937151739,allocated,HA-SHF2
07266954961,allocated,HA-SHF2-ZA
07604769547,allocated,HA-SHF2-ZA-01
07028356742,allocated,HA-SHF2-ZA-02
07619787778,allocated,HA-SHF2-ZA-03
07971143402,allocated,HA-SHF2-ZA-04
07472626445,allocated,HA-SHF2-ZA-05
07361810900,allocated,HA-SHF2-ZA-06
07295645037,allocated,HA-SHF2-ZA-07
07664835212,allocated,HA-SHF2-ZA-08
07121681289,allocated,HA-SHF2-ZA-09
07241048076,allocated,HA-SHF2-ZA-10
07767172475,allocated,HA-SHN1
07181798492,allocated,HA-SHN1-ZA
07359000609,allocated,HA-SHN1-ZA-01
07344803843,allocated,HA-SHN1-ZA-02
07850227113,allocated,HA-SHN1-ZA-03
07032120235,allocated,HA-SHN1-ZA-04
07631741745,allocated,HA-SHN1-ZA-05
07015752887,allocated,HA-SHN1-ZA-06
07171929171,allocated,HA-SHN1-ZA-07
07274661243,allocated,HA-SHN1-ZA-08
07798091820,allocated,HA-SHN1-ZA-09
07195317278,allocated,HA-SHN1-ZA-10
07368444885,allocated,HA-SHN1-ZB
07463262957,allocated,HA-SHN1-ZB-01
07220614274,allocated,HA-SHN1-ZB-02
07476384011,allocated,HA-SHN1-ZB-03
07284486217,allocated,HA-SHN1-ZB-04
07974507989,allocated,HA-SHN1-ZB-05
07819649823,allocated,HA-SHN1-ZB-06
07859215713,allocated,HA-SHN1-ZB-07
07038619608,allocated,HA-SHN1-ZB-08
07349640805,allocated,HA-SHN1-ZB-09
07387354213,allocated,HA-SHN1-ZB-10
07381387334,allocated,HA-SHN1-ZC
07265886773,allocated,HA-SHN1-ZC-01
07769935306,allocated,HA-SHN1-ZC-02
07883448166,allocated,HA-SHN1-ZC-03
07076318234,allocated,HA-SHN1-ZC-04
07831056928,allocated,HA-SHN1-ZC-05
07665212466,allocated,HA-SHN1-ZC-06
07436932948,allocated,HA-SHN1-ZC-07
07398864988,allocated,HA-SHN1-ZC-08
07261624225,allocated,HA-SHN1-ZC-09
07202488441,allocated,HA-SHN1-ZC-10
07444261639,allocated,HA-SHN2
07915700060,allocated,HA-SHN2-ZA
07455327023,allocated,HA-SHN2-ZA-01
07719202302,allocated,HA-SHN2-ZA-02
07640274294,allocated,HA-SHN2-ZA-03
07246527214,allocated,HA-SHN2-ZA-04
07125314972,allocated,HA-SHN2-ZA-05
07715746582,allocated,HA-SHN2-ZA-06
07488923944,allocated,HA-SHN2-ZA-07
07751877276,allocated,HA-SHN2-ZA-08
07837589368,allocated,HA-SHN2-ZA-09
07459074385,allocated,HA-SHN2-ZA-10
07064313051,allocated,HA-SHO1
07546822858,allocated,HA-SHO1-ZA
07999397622,allocated,HA-SHO1-ZA-01
07019562326,allocated,HA-SHO1-ZA-02
07931065435,allocated,HA-SHO1-ZA-03
07577137371,allocated,HA-SHO1-ZA-04
07290974962,allocated,HA-SHO1-ZA-05
07794637725,allocated,HA-SHO1-ZA-06
07547284287,allocated,HA-SHO1-ZA-07
07025991929,allocated,HA-SHO1-ZA-08
07831329670,allocated,HA-SHO1-ZA-09
07164433367,allocated,HA-SHO1-ZA-10
07367046949,allocated,HA-SHO1-ZB
07490471751,allocated,HA-SHO1-ZB-01
07483901891,allocated,HA-SHO1-ZB-02
07023104274,allocated,HA-SHO1-ZB-03
07437265735,allocated,HA-SHO1-ZB-04
07824963640,allocated,HA-SHO1-ZB-05
07952979661,allocated,HA-SHO1-ZB-06
07649587160,allocated,HA-SHO1-ZB-07
07426309963,allocated,HA-SHO1-ZB-08
07932799654,allocated,HA-SHO1-ZB-09
07365570486,allocated,HA-SHO1-ZB-10
07091817967,allocated,HA-SHO1-ZC
07051489210,allocated,HA-SHO1-ZC-01
07405647556,allocated,HA-SHO1-ZC-02
07580158848,allocated,HA-SHO1-ZC-03
07226835757,allocated,HA-SHO1-ZC-04
07019028053,allocated,HA-SHO1-ZC-05
07460491822,allocated,HA-SHO1-ZC-06
07260737132,allocated,HA-SHO1-ZC-07
07499791564,allocated,HA-SHO1-ZC-08
07461194569,allocated,HA-SHO1-ZC-09
07986336784,allocated,HA-SHO1-ZC-10
07482713788,allocated,HA-SHO2
07319464176,allocated,HA-SHO2-ZA
07956919991,allocated,HA-SHO2-ZA-01
07545691190,allocated,HA-SHO2-ZA-02
07945160760,allocated,HA-SHO2-ZA-03
07387775409,allocated,HA-SHO2-ZA-04
07585817455,allocated,HA-SHO2-ZA-05
07679792414,allocated,HA-SHO2-ZA-06
07431195317,allocated,HA-SHO2-ZA-07
07738818484,allocated,HA-SHO2-ZA-08
07834104512,allocated,HA-SHO2-ZA-09
07831067574,allocated,HA-SHO2-ZA-10
07855368413,allocated,HA-SHR1
07168165467,allocated,HA-SHR1-ZA
07374235015,allocated,HA-SHR1-ZA-01
07280891311,allocated,HA-SHR1-ZA-02
07033284203,allocated,HA-SHR1-ZA-03
07888646412,allocated,HA-SHR1-ZA-04
07915022190,allocated,HA-SHR1-ZA-05
07419197317,allocated,HA-SHR1-ZA-06
07341470664,allocated,HA-SHR1-ZA-07
07204933739,allocated,HA-SHR1-ZA-08
07972555565,allocated,HA-SHR1-ZA-09
07948208340,allocated,HA-SHR1-ZA-10
07849954998,allocated,HA-SHR1-ZB
07692787306,allocated,HA-SHR1-ZB-01
07895083299,allocated,HA-SHR1-ZB-02
07908842546,allocated,HA-SHR1-ZB-03
07015291084,allocated,HA-SHR1-ZB-04
07647482551,allocated,HA-SHR1-ZB-05
07560566984,allocated,HA-SHR1-ZB-06
07861713524,allocated,HA-SHR1-ZB-07
07240049707,allocated,HA-SHR1-ZB-08
07788359446,allocated,HA-SHR1-ZB-09
07604620162,allocated,HA-SHR1-ZB-10
07645579323,allocated,HA-SHR1-ZC
07643041476,allocated,HA-SHR1-ZC-01
07133679971,allocated,HA-SHR1-ZC-02
07469053440,allocated,HA-SHR1-ZC-03
07651517780,allocated,HA-SHR1-ZC-04
07970624007,allocated,HA-SHR1-ZC-05
07936483730,allocated,HA-SHR1-ZC-06
07692112213,allocated,HA-SHR1-ZC-07
07543508784,allocated,HA-SHR1-ZC-08
07142435865,allocated,HA-SHR1-ZC-09
07909258919,allocated,HA-SHR1-ZC-10
07180085579,allocated,HA-SHR2
07733420568,allocated,HA-SHR2-ZA
07087145740,allocated,HA-SHR2-ZA-01
07251691264,allocated,HA-SHR2-ZA-02
07890585085,allocated,HA-SHR2-ZA-03
07426591422,allocated,HA-SHR2-ZA-04
07144945504,allocated,HA-SHR2-ZA-05
07827127701,allocated,HA-SHR2-ZA-06
07454738936,allocated,HA-SHR2-ZA-07
07265371320,allocated,HA-SHR2-ZA-08
07523764825,allocated,HA-SHR2-ZA-09
07059490668,allocated,HA-SHR2-ZA-10
07643665173,allocated,HA-SKE1
07900769442,allocated,HA-SKE1-ZA
07485842410,allocated,HA-SKE1-ZA-01
07642000804,allocated,HA-SKE1-ZA-02
07090972853,allocated,HA-SKE1-ZA-03
07702957549,allocated,HA-SKE1-ZA-04
07650299729,allocated,HA-SKE1-ZA-05
07024061693,allocated,HA-SKE1-ZA-06
07920659047,allocated,HA-SKE1-ZA-07
